Date,Milk_Supply_Liters,Downtime_Hours,Milk_500ml_Demand,Milk_500ml_Inventory,Milk_1L_Demand,Milk_1L_Inventory,Butter_Demand,Butter_Inventory,Cheese_Demand,Cheese_Inventory,Yogurt_Demand,Yogurt_Inventory
2042-09-14,10584,0.92,1971,2441,2775,3486,2491,2851,3732,4227,4001,4435
2042-09-15,10236,0.13,1696,2236,2771,3511,2514,3027,3290,3775,3769,4167
2042-09-16,10928,0.03,2240,2600,2637,3120,3131,3667,3267,3676,4062,4531
2042-09-17,8738,0.6,2066,3098,2498,2716,2950,3446,3404,3961,4152,4367
2042-09-18,9591,0.24,2243,3050,2633,2921,3369,3776,3176,3436,3836,4373
2042-09-19,9729,3.55,2146,2468,2858,3322,3215,3581,3515,4123,4143,4581
2042-09-20,10546,0.29,1485,1949,2453,2927,2331,2746,3344,3519,3778,4373
2042-09-21,9048,0.75,1750,2265,2418,2767,2753,3103,3799,4360,3900,4509
2042-09-22,11098,1.87,2495,2772,2648,3229,2496,3220,3808,4044,3952,4222
2042-09-23,11423,2.53,2235,2600,2721,3102,2879,3174,3495,3725,4322,4941
2042-09-24,8813,0.97,1513,1958,2469,3124,3093,3782,3249,3500,4093,4746
2042-09-25,9410,0.3,2141,2730,2635,2906,3022,3409,3438,3779,4246,4685
2042-09-26,9361,0.47,1750,2012,2247,2685,2994,3410,3389,3915,4073,4437
2042-09-27,13158,0.81,1371,1646,2496,3144,2647,3219,3974,4593,4150,5194
2042-09-28,9484,0.68,2497,2822,2965,3634,3693,4344,3399,3656,3925,4337
2042-09-29,12013,0.64,2022,2701,2682,3126,3045,3490,3568,3900,4006,4630
2042-09-30,8480,0.21,2065,2327,2305,2899,3471,4001,3693,3865,4303,4983
2042-10-01,8812,3.67,1622,2301,2346,2919,3245,4197,3935,4656,3550,3940
2042-10-02,9176,0.05,1654,1592,2126,2163,3182,3736,3394,3790,4001,4269
2042-10-03,8985,0.87,1522,1987,2987,3516,3183,3954,3059,3514,4054,5082
2042-10-04,9678,5.89,2425,2422,2201,2474,2833,3053,3536,4010,4155,4456
2042-10-05,9149,1.62,1507,1964,1741,2401,2822,2974,3840,4383,4057,4489
2042-10-06,9016,0.66,2485,3084,2078,2948,2969,3525,3614,3894,4026,4399
2042-10-07,11390,0.24,1703,2156,2515,3179,2951,3581,3335,3505,3694,4218
2042-10-08,11468,4.98,1631,2182,2284,3254,2264,2381,3398,3589,3842,4430
2042-10-09,11139,0.02,1983,2369,2538,2974,2995,3751,3242,3946,4383,5084
2042-10-10,10628,1.72,1794,2386,2602,3028,3171,3862,3431,3863,4493,5057
2042-10-11,10111,3.18,2029,2625,2312,2917,2609,2963,3239,3732,4211,4839
2042-10-12,9403,0.04,1736,2105,2224,3000,2679,3052,3617,4161,3766,4131
2042-10-13,8856,1.94,1905,2583,2773,3624,3019,3357,3650,4081,4262,4711
2042-10-14,10435,10.14,1772,2292,2589,3423,3123,3496,3525,3832,4212,4691
2042-10-15,8591,1.53,2258,2761,1697,2350,2949,3634,3763,4134,3775,4285
2042-10-16,8807,0.8,2153,2724,2038,2822,3103,3660,3868,4201,3997,4253
2042-10-17,11383,3.11,2074,2670,1962,2511,3039,3273,3932,4209,4971,5567
2042-10-18,12280,1.21,2316,2838,2452,3315,2884,3331,3538,4358,4180,4780
2042-10-19,10471,2.08,2078,2713,2560,2745,2989,3727,3337,3678,3933,4652
2042-10-20,11327,1.33,2053,2844,2448,3171,2990,3381,2841,3415,3718,4264
2042-10-21,9704,0.06,1964,2397,2311,2964,3006,3728,3363,3822,4037,4684
2042-10-22,8394,0.36,1785,2081,2806,3067,2955,3651,3117,3204,4217,4820
2042-10-23,10734,0.12,1785,2532,2596,3060,3102,3635,3508,4038,4782,5616
2042-10-24,10683,0.17,2044,2453,2226,2834,3284,3776,3743,4326,4250,4506
2042-10-25,10086,0.02,2305,2990,2245,2301,3130,3804,3722,3824,4115,4476
2042-10-26,9709,0.82,2171,2977,2271,2445,2307,2537,3747,4029,4335,4915
2042-10-27,11154,0.3,2169,2854,2395,2616,2583,3287,3053,3603,3474,3964
2042-10-28,8817,2.9,1668,2153,2510,2761,3177,3552,3058,3637,3602,3921
2042-10-29,9071,2.08,2156,2535,2624,3396,2755,3280,3885,4840,4004,4427
2042-10-30,8790,1.28,1880,2667,2253,2600,3352,3794,2892,3250,4085,4541
2042-10-31,10101,1.01,2052,2715,2093,2954,2556,3181,3709,4324,3272,3685
2042-11-01,8694,0.44,2165,2567,2618,3233,3247,3496,3442,3890,4638,5155
2042-11-02,9178,0.97,1653,2535,2748,3102,2737,3029,3399,3711,3760,4257
2042-11-03,9153,1.54,2047,2238,3013,3538,3336,3951,3558,3759,3600,4212
2042-11-04,9687,2.29,2070,2467,2621,2802,2778,3378,4042,4638,4184,4952
2042-11-05,8215,0.13,2299,2958,2281,2601,2709,3171,3261,3763,4671,5317
2042-11-06,10104,1.85,1844,2242,2683,3251,3024,3495,3379,3770,3393,3948
2042-11-07,11496,2.04,1981,2359,2454,3192,2559,3492,3837,4126,4203,4704
2042-11-08,10162,1.23,2050,2689,2096,2308,2715,3053,3236,3577,3374,3915
2042-11-09,11849,0.36,1844,2151,2485,2780,3260,4097,3754,4039,4064,4412
2042-11-10,11600,1.16,1839,2404,2584,3025,3435,3985,3486,4018,3291,3689
2042-11-11,10933,1.05,1827,2120,2930,3843,2931,3062,2827,3343,3717,4170
2042-11-12,10089,0.97,1961,2401,2521,3139,2851,3801,3534,3914,4067,4670
2042-11-13,10027,0.93,2524,3058,2255,2755,2542,2906,3526,3933,4301,4796
2042-11-14,10916,0.18,1972,2573,1933,2309,3190,4011,3564,3978,4259,4796
2042-11-15,9529,0.3,2146,2404,2131,2590,2867,3314,3707,4617,4256,4366
2042-11-16,7740,0.15,2009,2326,2208,2703,2636,3262,3678,4180,3926,4352
2042-11-17,10590,0.42,1907,2421,2999,3929,3083,3654,3501,4108,3892,4520
2042-11-18,8642,0.46,1992,2424,2442,2615,2604,2981,3843,3956,4127,4476
2042-11-19,8845,0.42,2230,3048,2473,2685,3045,3740,3388,3534,3928,4521
2042-11-20,10000,0.36,1983,2684,2830,3223,2882,3486,3587,3619,4014,4821
2042-11-21,9885,1.99,1951,2517,2680,3459,3057,3361,3237,3632,4017,4394
2042-11-22,8305,2.56,1929,2344,2421,2960,2564,3251,2882,3396,4310,4977
2042-11-23,10198,0.59,1701,2307,2843,3561,3059,3575,3265,3901,3965,4727
2042-11-24,11159,0.55,2312,3001,2294,2756,2466,3036,3529,4000,4103,4930
2042-11-25,8645,2.79,1865,2418,2585,3135,3081,3666,3018,3302,3971,4384
2042-11-26,11526,1.47,2440,2929,2123,2774,2973,3693,3232,3669,3369,3746
2042-11-27,8127,0.52,2073,2792,2578,3008,2437,3055,4017,4471,4137,4514
2042-11-28,12540,1.88,2421,2835,2805,3313,2995,3405,3414,3640,3730,4259
2042-11-29,9506,0.63,1940,2352,2761,3382,3209,3686,3636,4110,4004,5095
2042-11-30,10174,1.32,1780,2383,2770,3768,2866,3260,3239,3985,3947,4269
2042-12-01,7729,7.37,2312,2859,3366,3759,2609,3303,3087,3507,4140,4828
2042-12-02,9925,0.54,1831,2429,2419,2818,2871,3345,3195,3812,3598,4102
2042-12-03,10274,4.0,2385,2642,2228,2866,2319,2768,3818,4354,4428,5359
2042-12-04,9896,0.58,2173,2602,2636,2923,3094,3615,3412,3615,4096,4757
2042-12-05,9324,1.17,2439,3020,2235,2977,3225,3800,3536,4246,3934,4584
2042-12-06,8864,0.92,1707,2314,2160,2659,2859,3472,3286,3822,4028,4307
2042-12-07,11356,2.29,2286,3018,2424,2848,2922,3818,3723,3789,4341,4690
2042-12-08,10036,0.09,1777,2352,3094,3614,3333,3715,3921,4237,4017,4381
2042-12-09,11848,1.48,1281,1911,2706,3702,3461,4051,4174,4705,3994,4455
2042-12-10,9368,2.14,2268,2505,2614,2954,3219,3761,3695,3862,4038,4749
2042-12-11,9478,0.96,1998,2321,1998,2165,2695,3226,3209,3542,4261,4620
2042-12-12,10978,0.17,2288,2962,2313,3049,3371,3703,2937,3237,3859,4287
2042-12-13,8052,0.42,2027,2661,2929,3376,3185,3705,3896,4215,4056,4725
2042-12-14,8543,1.71,2006,2206,2419,2759,3071,3621,2945,3429,4064,4306
2042-12-15,11316,3.39,2449,2815,3158,3385,3093,3612,3478,3993,4173,4204
2042-12-16,8593,0.82,2035,2785,2634,3459,3320,4024,3804,4320,4298,4663
2042-12-17,7817,1.23,1857,2492,2454,3309,2441,2801,4004,4580,4023,4312
2042-12-18,12242,0.39,1973,2425,2405,2748,2954,3341,3230,3916,3858,4458
2042-12-19,8327,0.8,2047,2630,2480,3007,2658,3026,3547,4203,4203,4733
2042-12-20,10220,0.62,1146,1664,2064,2854,3123,3488,3463,3731,3529,3864
2042-12-21,10082,1.6,2147,2543,2791,3196,2754,3418,3281,3879,3676,4416
2042-12-22,6627,6.27,2407,2781,2632,3184,3925,4753,3873,3998,3696,4043
2042-12-23,9679,2.52,1985,2823,2423,3121,3225,3758,3671,4402,3785,4296
2042-12-24,10538,0.32,1873,2256,2466,2872,2650,3164,3142,3774,3582,3979
2042-12-25,10425,1.29,2116,2657,2742,3452,3287,3463,3440,3908,4287,4720
2042-12-26,11084,0.1,2523,2663,3108,3330,2877,3551,3386,3684,3897,4033
2042-12-27,9535,0.43,2140,3133,2959,3358,3027,3401,3630,4269,3482,4068
2042-12-28,10855,0.28,2064,2963,2555,3106,2957,3609,4072,4291,3638,4029
2042-12-29,9172,0.61,1882,2214,2253,2741,2451,3035,3600,4255,4094,4655
2042-12-30,8307,1.7,1679,2402,2040,2519,2818,3438,3416,3954,3509,3773
2042-12-31,8442,1.04,2007,2749,2536,2954,2661,2977,3470,3884,4031,4278
2043-01-01,8245,4.05,2012,2408,2265,2751,2275,2637,3620,4162,3990,4526
2043-01-02,11211,0.36,1420,2062,2546,2691,2840,3450,2980,3892,3955,4615
2043-01-03,8182,0.68,1781,2029,2587,3173,2921,3066,3833,4084,3997,4694
2043-01-04,10328,0.6,2347,2867,2715,3380,2559,3033,3550,4055,3669,4353
2043-01-05,9680,0.4,1922,2538,2148,2958,3323,3681,3462,3885,3841,4003
2043-01-06,9876,7.48,1263,1817,2233,3018,3111,3791,3377,3902,3617,3872
2043-01-07,11636,0.73,2480,3022,2405,3074,3030,3400,3479,4022,3768,3837
2043-01-08,9473,4.23,1732,2148,2578,2887,3154,3521,3213,3928,3803,4479
2043-01-09,10733,0.74,1858,2406,2560,3198,3163,3568,3011,3281,3817,4331
2043-01-10,10045,0.34,2318,2948,3273,3750,3080,3315,3659,4434,3889,4589
2043-01-11,9817,0.19,1777,2008,1822,2286,3463,4080,3276,3780,4082,4858
2043-01-12,12759,2.9,1409,1911,2833,3279,2371,2867,3567,3702,3959,4408
2043-01-13,8270,0.05,2065,2744,2817,3394,3159,3718,3440,3815,3881,4070
2043-01-14,11546,5.0,2239,3221,2225,2554,2887,3405,3887,4444,3733,4418
2043-01-15,10787,0.81,1859,2832,2358,2953,3420,4151,3642,4243,3736,3963
2043-01-16,9424,0.43,1963,2359,3028,3411,3110,3780,3830,4297,4093,4555
2043-01-17,11955,1.44,1646,2239,2313,2589,2965,3328,3728,4137,3896,4666
2043-01-18,7782,0.21,1701,2278,2318,3045,3432,4063,4028,4700,3950,4397
2043-01-19,9373,0.11,1903,1990,2535,3051,2945,3587,3030,3678,4429,4662
2043-01-20,8549,2.64,2194,2550,2653,3281,3125,3735,3940,4366,3650,3842
2043-01-21,10494,0.83,2029,2245,2799,3142,2811,3208,3262,3596,3803,4748
2043-01-22,8664,1.1,2306,2753,2812,3176,3039,3535,3172,3412,4408,4930
2043-01-23,10519,0.29,2496,3014,2734,3598,3619,4151,3124,3588,3945,4432
2043-01-24,9776,0.1,2265,2697,1927,2307,3258,3676,3375,4229,3983,4413
2043-01-25,9424,0.69,1523,2008,2487,3245,3127,3705,3627,4548,4581,5137
2043-01-26,10466,1.06,1914,2304,2699,3156,2587,3108,3915,4172,4723,5050
2043-01-27,9677,2.18,2263,2799,2705,3229,3707,4357,2927,3569,4371,4571
2043-01-28,8693,1.04,1964,2449,2287,3154,2633,3137,3590,4074,3866,4825
2043-01-29,13361,2.29,1514,1799,2193,2666,3021,3576,3204,3814,4091,4513
2043-01-30,9415,0.18,1834,2829,2172,2703,3138,3991,3123,4186,3546,4205
2043-01-31,7338,0.1,1318,1883,2639,2703,3189,4224,3333,4060,4030,4625
2043-02-01,8989,0.26,1916,2598,2802,3487,2788,3196,3528,4344,4090,4934
2043-02-02,8479,2.22,1794,2132,2542,3098,3201,3746,3302,3624,3925,4663
2043-02-03,10991,2.14,1891,2305,2179,2534,2631,3071,3129,3209,4011,4675
2043-02-04,10385,0.23,2354,2796,2553,3572,3497,4166,3376,3817,4521,4888
2043-02-05,10478,0.05,1600,2336,2214,2588,2614,3041,3673,4584,3913,4572
2043-02-06,9555,1.73,1784,2145,2278,2612,2844,3145,3619,4395,4048,4773
2043-02-07,9664,2.9,1657,2042,2389,2868,3171,3689,3346,3777,4047,4716
2043-02-08,9554,2.1,2321,2543,2260,2505,2948,3315,3445,4066,4196,4892
2043-02-09,9902,0.34,2339,3056,2160,2668,3454,4105,3268,3827,3986,4576
2043-02-10,11002,1.31,2108,2285,2964,3067,3377,3935,3567,3813,3943,4675
2043-02-11,10403,2.12,2092,2156,1933,2642,3148,4003,3759,4328,4296,4908
2043-02-12,10600,0.44,1639,2216,2322,2820,2784,3367,3262,4042,3929,4431
2043-02-13,10599,1.13,2059,2393,2435,2894,2962,3343,3348,4004,3875,4245
2043-02-14,11061,0.57,1663,2276,2868,3416,2561,2585,3669,3899,4067,4222
2043-02-15,10345,0.38,2012,2530,2588,2874,2747,2939,4258,4391,3988,4465
2043-02-16,10430,5.24,1896,2167,2415,2691,2927,3230,3705,4533,3968,4634
2043-02-17,11426,3.66,1821,2197,2277,2944,3263,4006,3445,4085,4234,4389
2043-02-18,9201,0.88,2008,2340,2844,3447,3127,3290,3187,3956,3808,4310
2043-02-19,8973,0.22,2203,2553,2258,2567,2919,3080,3818,4706,3737,4011
2043-02-20,8576,1.95,2532,2716,2563,3212,2772,3396,3254,3525,4143,5038
2043-02-21,10219,0.44,2165,2600,2449,3566,3229,3630,3437,4040,4195,4758
2043-02-22,7775,0.28,2683,3325,2644,3052,2826,2910,3383,3836,4034,4867
2043-02-23,10554,0.72,2060,3019,2971,3749,3204,3678,3473,3955,3669,4665
2043-02-24,9868,1.13,2535,2961,2711,3237,3155,3462,3214,3651,4677,5234
2043-02-25,11361,0.15,2130,2636,2461,2911,3320,3810,3786,4201,4138,4373
2043-02-26,9193,1.27,2071,2480,3002,3355,2743,3413,3631,4048,4126,4915
2043-02-27,9756,0.02,1949,2322,2973,3663,2866,3385,3408,3975,3655,4247
2043-02-28,11346,3.34,2089,2451,2841,3438,2999,3700,3427,3908,3872,4559
2043-03-01,11659,3.8,2129,2642,2584,3301,2907,3414,3398,4107,4156,4620
2043-03-02,9183,1.98,1574,2312,2268,2942,2797,3163,3535,3833,4183,4713
2043-03-03,10218,0.94,2210,2740,1790,2522,2795,3105,3265,3869,3853,4498
2043-03-04,10353,0.44,1554,2019,2563,3314,2616,3122,3185,3438,4572,5043
2043-03-05,10448,2.04,2210,2798,2732,3163,2768,3067,3431,3755,4149,4619
2043-03-06,9684,4.03,2179,2614,2098,2674,3209,3769,3692,4164,3822,4369
2043-03-07,11537,0.26,2426,2905,2624,3159,3267,3623,3960,4421,3795,4330
2043-03-08,7732,0.94,1741,2444,2366,2740,3088,3867,3554,4123,3758,4231
2043-03-09,9494,0.57,1703,2439,2653,2945,2926,3600,3743,4494,3684,4021
2043-03-10,10537,0.66,2332,2714,2315,3125,2968,3235,3744,4478,3989,4459
2043-03-11,10548,0.78,1677,2339,2282,2931,3423,3678,3596,4086,4091,4294
2043-03-12,11623,4.55,1648,2073,2481,3338,3256,3656,3637,4504,4463,4852
2043-03-13,11437,0.45,2062,2266,2147,2752,2216,3080,3382,3765,4223,4750
2043-03-14,9657,1.02,1985,2679,2788,3252,2744,3210,3280,3780,4354,4812
2043-03-15,11559,4.54,2046,2473,2506,2946,2844,3231,3213,3679,3848,4445
2043-03-16,9143,0.97,2161,2796,2156,2572,3459,3961,3443,4070,4109,4598
2043-03-17,11117,2.99,2162,2331,2315,2782,3189,3636,3579,4039,4002,4551
2043-03-18,12172,0.09,1976,2463,2677,3152,2568,3099,3395,3899,3654,4337
2043-03-19,11457,4.59,2014,2358,2409,3045,3208,3920,3485,4055,4191,4753
2043-03-20,10126,0.31,1979,2761,2712,2964,3861,4081,3054,3835,4333,4757
2043-03-21,9601,5.86,2010,2451,2201,2578,3247,3531,4179,4627,3832,4517
2043-03-22,8165,0.29,1583,2249,2416,2614,2739,3586,3980,4588,4358,5088
2043-03-23,10372,0.88,2226,2796,2478,3064,3450,4062,3448,3898,4135,4315
2043-03-24,8661,0.55,2314,2707,3168,3815,3100,3674,3586,4172,3932,4283
2043-03-25,9048,0.85,2191,2881,2281,2924,2797,3318,3998,4206,4196,4444
2043-03-26,8571,0.43,2168,2648,2687,3014,3014,3524,3737,4461,4450,4839
2043-03-27,9447,5.04,1702,2301,2641,2960,2927,3395,3328,3691,4566,4918
2043-03-28,9966,0.55,1575,2129,3024,3377,2789,3206,3653,3910,4055,4722
2043-03-29,10328,1.59,2249,2830,2907,3183,2634,3187,3086,4008,4333,4556
2043-03-30,9279,0.22,2008,2596,2361,2975,2819,3476,3581,4267,4480,4733
2043-03-31,11283,2.61,2050,2687,2185,2530,2984,3476,3587,4031,4017,4685
2043-04-01,9750,1.17,2064,2664,2075,2640,3238,3804,2939,3181,4155,4694
2043-04-02,9054,5.83,2077,2597,2570,3290,2617,3150,3807,4469,3479,4068
2043-04-03,10271,0.83,2193,2799,2804,3259,2586,2940,3632,4103,3782,4258
2043-04-04,12356,0.33,1971,2502,2843,3314,3031,3471,3402,4035,4008,4782
2043-04-05,10402,0.64,1428,2006,2421,2765,2901,3520,3419,4343,3535,4372
2043-04-06,9564,2.0,2206,2036,2513,3148,2881,3385,3753,4185,3831,4289
2043-04-07,8167,1.61,2173,2392,2927,3357,2724,3120,3323,3900,4384,5077
2043-04-08,9736,2.26,1611,2270,2271,2769,2738,3634,3311,3682,3997,4645
2043-04-09,10281,0.11,1650,2170,1757,2472,2663,3298,3276,3603,4396,4870
2043-04-10,9534,1.3,2264,2431,2845,3339,2462,2720,3736,4380,4186,4643
2043-04-11,8001,4.04,2335,2831,2151,2443,3101,3499,3691,4057,3583,4043
2043-04-12,8979,0.17,1200,1735,2412,2898,3148,3637,3157,3714,3766,3886
2043-04-13,11745,0.15,2132,2872,2636,3127,3499,3916,3545,4160,4004,4387
2043-04-14,11720,1.89,1933,2445,2361,2946,3176,4051,3587,4152,4137,4506
2043-04-15,8936,0.57,2022,2781,2824,3610,2989,3866,3855,4009,4097,4510
2043-04-16,10807,1.61,2039,2650,3301,3565,3142,3534,3377,3500,3905,4470
2043-04-17,8585,1.18,1771,2201,2257,2754,2887,3478,3342,3762,3916,4328
2043-04-18,11685,6.41,2195,2510,2540,2945,2744,3093,3657,3955,4162,5348
2043-04-19,10294,3.3,1793,2281,2501,3106,3194,3881,3340,4264,3563,3870
2043-04-20,11139,1.7,2224,2826,2593,3179,3094,3582,3699,4256,3713,4031
2043-04-21,7941,0.46,2290,3022,2318,2765,2616,3122,3569,3987,4134,5069
2043-04-22,10813,0.46,1738,2275,2304,2661,2988,3775,2980,3322,3836,4437
2043-04-23,9990,3.21,1745,2243,2312,3122,2750,2912,3424,4174,4111,4296
2043-04-24,11022,1.32,2034,2163,2361,2843,3276,4128,3563,3808,4040,4290
2043-04-25,11097,2.34,2451,3125,2366,2720,2871,3554,3712,4036,3424,4024
2043-04-26,10078,0.9,1822,2532,1748,1736,3512,4066,3349,3751,3763,4147
2043-04-27,9279,0.16,1879,2313,2526,3064,3353,4236,3253,3988,4272,4890
2043-04-28,10935,0.61,2096,2741,2409,2902,2672,3480,3243,3979,3793,4433
2043-04-29,9927,0.26,2197,2634,2284,2928,2799,3365,3557,4006,4406,4739
2043-04-30,8952,2.28,2158,2625,2527,3092,3201,3502,3508,4471,3715,4164
2043-05-01,8895,1.81,2009,2521,2498,3097,3016,3324,3291,3988,4524,5263
2043-05-02,8227,0.14,1908,2234,2380,2659,2916,3092,3634,3972,3897,4341
2043-05-03,9387,1.46,2099,2967,2502,2820,3016,3719,3561,3816,4226,4430
2043-05-04,11323,3.11,1039,1352,2325,2964,2962,3448,3325,3490,4211,4657
2043-05-05,10213,1.79,2560,2852,2149,2538,3302,3825,3326,3705,4470,4700
2043-05-06,9364,1.07,1944,2598,3088,3598,2914,3299,4020,4269,4066,4298
2043-05-07,10965,0.56,2054,2596,2351,2521,3140,3575,2855,3373,4203,4940
2043-05-08,9001,3.27,2629,3089,2579,2725,3139,3510,3040,3378,3865,4231
2043-05-09,10114,0.82,1777,2187,3278,3623,3373,3929,3437,3382,3941,4469
2043-05-10,9784,2.9,2699,3164,2375,2876,2978,3376,3795,4443,3830,4241
2043-05-11,10934,2.29,2221,2553,2638,3229,3047,3407,3239,3783,3857,4327
2043-05-12,8107,2.54,2133,3028,3198,3839,3112,3683,3673,4034,3154,3776
2043-05-13,8979,6.88,2193,2494,2005,2427,2805,3221,2971,3653,3948,4536
2043-05-14,8034,2.07,1747,2023,2900,3362,2952,3353,3422,3965,3998,4357
2043-05-15,9688,0.05,1505,2069,2566,3106,2727,3404,3590,4141,3533,3896
2043-05-16,11453,0.34,1645,2542,2348,2851,3206,3942,3758,4412,4289,4928
2043-05-17,9393,0.05,2326,3148,2514,3023,3470,4218,3680,4367,3764,4323
2043-05-18,9387,0.32,1719,2406,2391,3137,2427,2967,2935,3652,4013,4736
2043-05-19,11046,0.1,1503,1993,2972,3793,3299,4034,3503,4091,4233,4779
2043-05-20,11282,1.04,1976,2511,2495,2583,2986,3717,3284,3716,3879,3974
2043-05-21,9893,0.04,2172,2241,2709,3260,3378,4088,3468,4038,4037,4707
2043-05-22,10821,0.96,2011,2933,2341,2778,3078,3550,3405,3705,4007,4236
2043-05-23,8707,3.44,2181,2837,2587,2990,3291,3828,3707,4172,4072,4549
2043-05-24,11653,2.07,2346,3264,2385,2803,2968,3383,3491,3930,4039,4606
2043-05-25,12578,4.32,2171,2707,2074,2880,3014,3772,3572,3837,3963,4705
2043-05-26,10625,0.39,1953,2566,2892,3480,3288,3706,3518,4329,3717,4162
2043-05-27,7498,1.14,1836,2538,2604,3430,3735,4454,2834,3333,4374,4886
2043-05-28,9330,0.58,2231,2328,2731,3432,2841,3257,3511,3780,4037,4330
2043-05-29,10735,1.02,2082,2524,2281,3075,3034,3393,3488,3590,3882,4365
2043-05-30,9494,1.22,1741,2312,2855,3371,2782,3567,3646,3817,3573,3996
2043-05-31,11526,0.06,2390,3303,2640,2991,2928,3421,3639,4017,4308,4610
2043-06-01,10705,0.4,2078,2839,2545,3059,2846,3076,2958,3627,3685,4177
2043-06-02,9152,1.83,2195,2868,2808,3234,2700,3113,3173,3525,4137,4520
2043-06-03,10038,2.22,1882,2423,2401,2952,3152,3590,3524,4115,3937,4483
2043-06-04,8927,1.26,2339,2813,2888,2931,3061,3056,3662,4481,4195,4478
2043-06-05,9780,0.47,1524,1779,2301,2676,2731,3487,3405,3854,4469,5175
2043-06-06,9334,0.78,2502,3177,2509,3016,2650,2729,3652,4360,3702,3824
2043-06-07,11409,0.15,1418,1867,2219,2698,3260,3434,4087,4327,3663,4400
2043-06-08,12539,4.59,1587,2036,2155,2464,2851,3308,3650,4215,4119,4489
2043-06-09,8282,3.05,2075,2670,2360,3134,3672,3970,3917,4333,4361,5158
2043-06-10,7692,0.1,1840,2241,2451,2845,2974,3749,3417,3972,3906,4202
2043-06-11,9705,0.27,1901,2646,2665,3314,3013,3505,3686,4338,3995,4604
2043-06-12,8177,1.31,1840,2340,2307,2356,2931,3363,3806,4207,3581,4040
2043-06-13,10055,0.4,1765,2153,2676,2894,2576,2915,3812,4030,4307,4776
2043-06-14,10898,4.09,2095,2609,2404,2534,2576,3000,2888,3158,4019,4286
2043-06-15,11792,2.11,1985,2632,2351,2630,3416,3818,3326,3577,4298,4786
2043-06-16,10241,0.48,2265,2622,2688,3085,3401,4061,3757,4190,4087,5125
2043-06-17,9768,0.01,2024,2439,2336,2772,2704,3308,3062,3558,3950,4377
2043-06-18,7625,2.41,1874,2517,3047,3370,3149,3468,3253,3440,4305,4553
2043-06-19,10031,0.83,2232,2897,2629,2805,3399,3983,3673,4183,4052,4133
2043-06-20,10085,1.54,1450,1702,2089,2609,2602,3124,3278,3617,3606,4288
2043-06-21,10766,0.51,1225,1777,2464,2948,2996,3433,3154,3640,4258,4357
2043-06-22,9149,0.23,1523,2245,2305,2971,2842,3422,3911,4597,4418,4550
2043-06-23,9477,1.69,1896,1860,2007,2473,3049,3613,3350,3797,3781,4483
2043-06-24,8226,0.9,2117,2825,2817,3264,3369,4021,3165,3706,3975,4533
2043-06-25,7250,0.4,1198,2063,2824,3587,3119,3433,3169,3688,4602,5257
2043-06-26,8669,0.22,1996,2560,2282,2607,3176,3462,3875,4402,3900,4267
2043-06-27,8115,1.3,1893,2207,2713,2920,2334,3392,3598,3903,3685,4435
2043-06-28,10404,1.94,2041,2580,2763,3501,3209,3879,3895,4475,3822,4080
2043-06-29,9378,0.5,1427,1920,2496,3176,2989,3541,3423,4220,3913,4243
2043-06-30,9354,1.99,2784,2975,2785,3678,3647,4006,3527,3887,4342,4735
2043-07-01,8818,0.3,2009,2088,2588,3222,3179,3817,3229,3537,3871,4041
2043-07-02,6120,0.62,1634,1921,2843,3033,2902,3334,3776,4671,4233,4812
2043-07-03,11809,2.05,2038,2125,2148,2510,3566,3864,3190,3362,4107,4844
2043-07-04,8799,1.62,2448,2832,2544,2922,2978,3141,4050,4459,4019,4446
2043-07-05,9505,0.47,1614,1936,2560,2855,3082,3528,3165,3579,4005,4506
2043-07-06,8254,0.2,1551,1898,2153,2977,2585,3061,3097,3792,3323,4048
2043-07-07,11166,0.07,1964,2359,2181,2202,2810,3082,3603,4057,4150,4483
2043-07-08,10172,2.73,1990,2574,2024,2594,2784,3517,3272,3740,4347,4766
2043-07-09,9008,0.12,2212,2684,2513,3018,2945,3123,3347,4318,3822,4185
2043-07-10,9529,0.18,2442,2598,2367,2728,2634,3184,3814,4389,4356,4946
2043-07-11,12013,0.41,2234,2742,2112,2446,2483,2652,3948,4406,3876,4164
2043-07-12,9912,0.88,1583,2365,2865,2981,3031,3449,3524,4297,3977,4552
2043-07-13,9781,2.34,1678,2386,2620,3411,2559,2972,3409,3843,4075,4964
2043-07-14,8870,0.43,1760,2268,2282,2756,3218,3790,3399,4026,4411,4797
2043-07-15,7726,1.18,2233,2810,2560,2744,3591,4039,3628,4028,3426,4066
2043-07-16,9807,0.14,2182,3258,2428,2810,3068,3796,2802,3200,4206,4605
2043-07-17,10390,0.94,2378,2825,2031,2774,3078,3620,3471,4116,4094,4439
2043-07-18,11319,0.29,2167,2734,2582,2995,2333,2748,3178,3865,4178,4716
2043-07-19,7301,0.36,1811,2380,2991,3616,3187,3774,3579,4393,3967,4432
2043-07-20,8649,0.69,1940,2262,2923,3551,2977,3522,3436,4002,3906,4209
2043-07-21,9303,2.15,1561,2234,2531,3064,3143,3446,3528,4069,4622,5326
2043-07-22,9995,2.04,2188,2433,2369,2461,2648,3328,3553,4353,3814,4571
2043-07-23,9825,0.8,1812,2109,2668,3114,2919,3152,3623,3988,4006,4621
2043-07-24,9853,0.19,2367,2791,2579,3261,3369,3810,3260,4025,4616,5182
2043-07-25,10489,0.49,2180,2498,2458,2404,2771,3018,3853,4510,4287,4566
